Payer,Policy Category,Policy Type,Code,Code Description,Service Type,Policy or Diagnosis detail,Source,Policy,Annual Claim Paid
Anthem,Clinical,NCCI,96127,Behav Assmt W/Score & Docd/Stand Instrument,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,500,634"
Anthem,Clinical,NCCI,96127,Behav Assmt W/Score & Docd/Stand Instrument,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,784,799"
Anthem,Clinical,NCCI,35331,Teaec W/Wo Patch Graft Abdominal Aorta,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,836,497"
Anthem,Clinical,NCCI,99204,OFFICE/OUTPATIENT NEW MODERATE MDM 45 MINUTES,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,491,478"
Anthem,Clinical,NCCI,99204,OFFICE/OUTPATIENT NEW MODERATE MDM 45 MINUTES,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,671,964"
Anthem,Clinical,NCCI,57283,Colpopexy Vaginal Intraperitoneal Approach,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,379,709"
Anthem,Clinical,NCCI,57283,Colpopexy Vaginal Intraperitoneal Approach,80,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,280,713"
Anthem,Clinical,NCCI,69310,Reconstruction External Auditory Canal Spx,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,029,112"
Anthem,Clinical,NCCI,99391,Periodic Preventive Med Established Patient <1Y,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,071,145"
Anthem,Clinical,NCCI,11012,Dbrdmt Fx&/Dislc Subq T/M/F Bone,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,800,196"
Anthem,Clinical,NCCI,11012,Dbrdmt Fx&/Dislc Subq T/M/F Bone,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,829,839"
Anthem,Clinical,NCCI,93976,Dup-Scan Artl Flo Abdl/Pel/Scrot&/Rpr Orgn Lmt,TC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,496,504"
Anthem,Clinical,NCCI,93976,Dup-Scan Artl Flo Abdl/Pel/Scrot&/Rpr Orgn Lmt,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,428,566"
Anthem,Clinical,NCCI,93976,Dup-Scan Artl Flo Abdl/Pel/Scrot&/Rpr Orgn Lmt,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,508,805"
Anthem,Clinical,NCCI,99203,OFFICE/OUTPATIENT NEW LOW MDM 30 MINUTES,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,485,530"
Anthem,Clinical,NCCI,99203,OFFICE/OUTPATIENT NEW LOW MDM 30 MINUTES,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,381,610"
Anthem,Clinical,NCCI,96365,Iv Infusion Therapy/Prophylaxis /Dx 1St To 1 Hr,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,776,004"
Anthem,Clinical,NCCI,96365,Iv Infusion Therapy/Prophylaxis /Dx 1St To 1 Hr,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,389,633"
Anthem,Clinical,NCCI,49596,RPR AA HERNIA 1ST > 10 CM NCRC8/STRANGULATED,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,814,148"
Anthem,Clinical,NCCI,99212,OFFICE/OUTPATIENT ESTABLISHED SF MDM 10 MIN,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,148,021"
Anthem,Clinical,NCCI,99212,OFFICE/OUTPATIENT ESTABLISHED SF MDM 10 MIN,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,400,610"
Anthem,Clinical,NCCI,99212,OFFICE/OUTPATIENT ESTABLISHED SF MDM 10 MIN,95,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,441,651"
Anthem,Clinical,NCCI,92227,IMG RETINA DETCJ/MNTR DS REM CLIN STAFF UNI/BI,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,126,515"
Anthem,Clinical,NCCI,92227,IMG RETINA DETCJ/MNTR DS REM CLIN STAFF UNI/BI,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,381,570"
Anthem,Clinical,NCCI,93010,Ecg Routine Ecg W/Least 12 Lds I&R Only,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,531,738"
Anthem,Clinical,NCCI,93010,Ecg Routine Ecg W/Least 12 Lds I&R Only,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,730,725"
Anthem,Clinical,NCCI,93010,Ecg Routine Ecg W/Least 12 Lds I&R Only,76,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,808,391"
Anthem,Clinical,NCCI,93010,Ecg Routine Ecg W/Least 12 Lds I&R Only,76,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,088,253"
Anthem,Clinical,NCCI,31255,Nasal/Sinus Ndsc W/Total Ethoidectomy,50,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,943,410"
Anthem,Clinical,NCCI,49617,RPR AA HERNIA RECR > 10 CM REDUCIBLE,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,724,227"
Anthem,Clinical,NCCI,17261,Destruction Mal Lesion Trunk/Arm/Leg 0.6-1.0 Cm,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,682,707"
Anthem,Clinical,NCCI,17261,Destruction Mal Lesion Trunk/Arm/Leg 0.6-1.0 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,022,252"
Anthem,Clinical,NCCI,G0168,Wound closure by adhesive,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,055,060"
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,Q9,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,125,311"
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,Q9,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,786,773"
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,310,095"
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,640,986"
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,Q8,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,464,733"
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,Q8,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,447,145"
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,Q7,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,447,502"
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,GA,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,303,752"
Anthem,Clinical,NCCI,13151,Repair Complex Eyelid/Nose/Ear/Lip 1.1-2.5 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,419,428"
Anthem,Clinical,NCCI,13151,Repair Complex Eyelid/Nose/Ear/Lip 1.1-2.5 Cm,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,560,660"
Anthem,Clinical,NCCI,72050,Radex Spine Cervical 4 Or 5 Views,TC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,680,002"
Anthem,Clinical,NCCI,72050,Radex Spine Cervical 4 Or 5 Views,TC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,241,903"
Anthem,Clinical,NCCI,72050,Radex Spine Cervical 4 Or 5 Views,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,117,644"
Anthem,Clinical,NCCI,72050,Radex Spine Cervical 4 Or 5 Views,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,586,627"
Anthem,Clinical,NCCI,93306,Echo Tthrc R-T 2D W/Wom-Mode Compl Spec&Colr D,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,675,196"
Anthem,Clinical,NCCI,93306,Echo Tthrc R-T 2D W/Wom-Mode Compl Spec&Colr D,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,514,998"
Anthem,Clinical,NCCI,99284,EMERGENCY DEPARTMENT VISIT MODERATE MDM,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,272,031"
Anthem,Clinical,NCCI,99284,EMERGENCY DEPARTMENT VISIT MODERATE MDM,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,895,401"
Anthem,Clinical,NCCI,99284,EMERGENCY DEPARTMENT VISIT MODERATE MDM,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,934,609"
Anthem,Clinical,NCCI,13131,Repair Complex F/C/C/M/x/G/H/F 1.1-2.5 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,784,123"
Anthem,Clinical,NCCI,64450,INJECTION AA&/STRD OTHER PERIPHERAL NERVE/BRANCH,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,476,634"
Anthem,Clinical,NCCI,64450,INJECTION AA&/STRD OTHER PERIPHERAL NERVE/BRANCH,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,263,209"
Anthem,Clinical,NCCI,64450,INJECTION AA&/STRD OTHER PERIPHERAL NERVE/BRANCH,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,840,974"
Anthem,Clinical,NCCI,64450,INJECTION AA&/STRD OTHER PERIPHERAL NERVE/BRANCH,50,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,387,211"
Anthem,Clinical,NCCI,64450,INJECTION AA&/STRD OTHER PERIPHERAL NERVE/BRANCH,50,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,709,639"
Anthem,Clinical,NCCI,64450,INJECTION AA&/STRD OTHER PERIPHERAL NERVE/BRANCH,50,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,588,769"
Anthem,Clinical,NCCI,96374,Ther Proph/Dx Njx Iv Push Single/1St Sbst/Drug,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,487,145"
Anthem,Clinical,NCCI,31622,Brnchsc Incl Fluor Gdnce Dx W/Cell Washg Spx,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,586,333"
Anthem,Clinical,NCCI,69100,Biopsy External Ear,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,695,137"
Anthem,Clinical,NCCI,69100,Biopsy External Ear,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,794,293"
Anthem,Clinical,NCCI,20550,Injection 1 Tendon Sheath/Ligament Aponeurosis,50,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,087,926"
Anthem,Clinical,NCCI,20550,Injection 1 Tendon Sheath/Ligament Aponeurosis,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,626,465"
Anthem,Clinical,NCCI,20550,Injection 1 Tendon Sheath/Ligament Aponeurosis,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,257,602"
Anthem,Clinical,NCCI,31630,Brnchsc W/Tracheal/Bronchial Dilat/Clsd Rdctj Fx,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,645,980"
Anthem,Clinical,NCCI,63655,Lam Impltj Nstim Eltrds Plate/Paddle Edrl,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,249,252"
Anthem,Clinical,NCCI,87640,Iadna S Aureus Amplified Probe Tq,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,126,281"
Anthem,Clinical,NCCI,87640,Iadna S Aureus Amplified Probe Tq,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,754,201"
Anthem,Clinical,NCCI,87640,Iadna S Aureus Amplified Probe Tq,90,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,181,688"
Anthem,Clinical,NCCI,20552,Injection Single/Mlt Trigger Point 1/2 Muscles,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,887,074"
Anthem,Clinical,NCCI,20552,Injection Single/Mlt Trigger Point 1/2 Muscles,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,850,294"
Anthem,Clinical,NCCI,20552,Injection Single/Mlt Trigger Point 1/2 Muscles,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,936,498"
Anthem,Clinical,NCCI,20552,Injection Single/Mlt Trigger Point 1/2 Muscles,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,976,563"
Anthem,Clinical,NCCI,59025,Fetal Nonstress Test,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,883,033"
Anthem,Clinical,NCCI,59025,Fetal Nonstress Test,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,494,605"
Anthem,Clinical,NCCI,97597,Debridement Open Wound 20 Sq Cm/<,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,399,119"
Anthem,Clinical,NCCI,97597,Debridement Open Wound 20 Sq Cm/<,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,891,536"
Anthem,Clinical,NCCI,35371,Teaec W/Wo Patch Graft Common Femoral,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,078,254"
Anthem,Clinical,NCCI,88374,M/Phmtrc Alys Ish Quant/Semiq Cptr Each Multiprb,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,347,693"
Anthem,Clinical,NCCI,88374,M/Phmtrc Alys Ish Quant/Semiq Cptr Each Multiprb,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,504,651"
Anthem,Clinical,NCCI,76700,Us Abdominal Real Time W/Image Documentation,TC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,405,825"
Anthem,Clinical,NCCI,76700,Us Abdominal Real Time W/Image Documentation,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,906,725"
Anthem,Clinical,NCCI,95861,Ndl Emg 2 Xtr W/Wo Related Paraspinal Areas,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,751,921"
Anthem,Clinical,NCCI,99292,Critical Care Ill/Injured Patient Addl 30 Min,FT,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,993,728"
Anthem,Clinical,NCCI,99292,Critical Care Ill/Injured Patient Addl 30 Min,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,468,643"
Anthem,Clinical,NCCI,99292,Critical Care Ill/Injured Patient Addl 30 Min,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,638,966"
Anthem,Clinical,NCCI,93454,Cath Placement & Njx Coronary Art Angio Img S&I,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,570,713"
Anthem,Clinical,NCCI,93454,Cath Placement & Njx Coronary Art Angio Img S&I,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,019,992"
Anthem,Clinical,NCCI,33660,Rpr Incplt/Prtl Av Canal W/Wo Av Valve Rpr,AS,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,824,833"
Anthem,Clinical,NCCI,99221,1ST HOSPITAL IP/OBS CARE SF/LOW MDM 40 MINUTES,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,941,049"
Anthem,Clinical,NCCI,99221,1ST HOSPITAL IP/OBS CARE SF/LOW MDM 40 MINUTES,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,863,132"
Anthem,Clinical,NCCI,99221,1ST HOSPITAL IP/OBS CARE SF/LOW MDM 40 MINUTES,AI,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,537,894"
Anthem,Clinical,NCCI,99221,1ST HOSPITAL IP/OBS CARE SF/LOW MDM 40 MINUTES,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,561,764"
Anthem,Clinical,NCCI,99393,Periodic Preventive Med Est Patient 5-11Yrs,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,662,922"
Anthem,Clinical,NCCI,63707,Rpr Dural/Cerebrospinal Fluid Leak X Req Lam,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,812,431"
Anthem,Clinical,NCCI,63052,LAM FACETEC/FORAMOT DRG ARTHRD LUMBAR 1 VRT SGM,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,268,176"
Anthem,Clinical,NCCI,63052,LAM FACETEC/FORAMOT DRG ARTHRD LUMBAR 1 VRT SGM,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,414,369"
Anthem,Clinical,NCCI,63052,LAM FACETEC/FORAMOT DRG ARTHRD LUMBAR 1 VRT SGM,AS,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,967,356"
Anthem,Clinical,NCCI,31288,Nsl/Sinus Ndsc Sphendt Rmvl Tiss Sphenoid Sinus,50,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,277,929"
Anthem,Clinical,NCCI,43277,Ercp Balloon Dilate Biliary/Panc Duct/Ampulla Ea,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,668,301"
Anthem,Clinical,NCCI,96136,PSYL/NRPSYCL TST PHYS/QHP 2+ TST 1ST 30 MIN,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,215,679"
Anthem,Clinical,NCCI,11402,Exc B9 Lesion Mrgn Xcp Sk Tg T/A/L 1.1-2.0 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,629,429"
Anthem,Clinical,NCCI,11402,Exc B9 Lesion Mrgn Xcp Sk Tg T/A/L 1.1-2.0 Cm,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,314,373"
Anthem,Clinical,NCCI,11402,Exc B9 Lesion Mrgn Xcp Sk Tg T/A/L 1.1-2.0 Cm,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,261,349"
